,,OFERTA HANDLOWA SELIGA,,,,,,
,,,,,,,,
,,,,,,,,
,,10.11.2024 – 12.12.2024,,,,,,
,,,,,,,,
LP,,NAZWA,ILOŚĆ ZAMÓWIONA,JM,KRAJ,VAT,Cena netto,Cena Brutto
239,2,"CHRZAN TARTY SŁOIK MAŁY 190 G ""KOSZ NATURY"" PL",,SZT,POLSKA,5%,"4,85","5,10"
240,89.0041,CHRZAN Z CYTRYNĄ SŁOIK 220G SMAK TRADYCJI PL,,SZT,POLSKA,5%,"5,05","5,31"
241,89.0041(3),CIECIERZYCA KG PL,,KG,POLSKA,5%,"9,60","10,08"
242,1,"ĆWIKŁA 280 G ""SŁOWIAŃSKIE SKARBY"" PL",,szt.,POLSKA,5%,"5,05","5,31"
243,2,ĆWIKŁA BABUNI NA OSTRO SŁOIK PL,,szt.,POLSKA,5%,"4,70","4,94"
244,1,ĆWIKŁA Z CHRZANEM KOSZ NATURY 300 G PL,,szt.,POLSKA,5%,"4,85","5,10"
245,2,DAKTYLE SUSZONE OP 10 KG IL,,KG,IZRAEL,5%,"9,00","9,45"
246,121.0016(1),FASOLA BIAŁA DROBNA KG PL,,KG,POLSKA,5%,"10,60","11,13"
247,89.0043,FASOLA JAŚ ŚREDNI KG PL,,KG,POLSKA,5%,"9,60","10,08"
248,89.0007(1)(1)(1),"FASOLA JAŚ ŚREDNI OBIERANY 0,5 KG PL",,KG,POLSKA,5%,"19,25","20,22"
249,89.0131(1),FASOLA JAŚ TYCZNY KG PE,,KG,PERU,5%,"16,80","17,64"
250,89.0048(1),"FASOLA JAŚ TYCZNY OBIERANY 0,5 KG PL",,KG,POLSKA,5%,"21,60","22,68"
251,133.0002,FISTASZKI OP 5 KG CN,,KG,CHINY,5%,"15,60","16,38"
252,37104,GRECKI SOS CZOSNKOWY BABUNI SZT PL,,SZT,POLSKA,5%,"6,45","6,78"
253,,GROCH ŁUPANY KG PL,,KG,POLSKA,8%,"3,65","3,95"
254,,KASZA GRYCZANA BIAŁA KG PL,,KG,POLSKA,5%,"5,70","5,99"
255,1,KASZA GRYCZANA PALONA KG PL,,KG,POLSKA,5%,"5,85","6,15"
256,2,KASZA JAGLANA KG PL,,KG.,POLSKA,5%,"5,25","5,52"
257,3,KASZA JĘCZMIENNA PERŁOWA KG PL,,KG,POLSKA,5%,"4,85","5,10"
258,4,KASZA PĘCZAK KG PL,,KG,POLSKA,5%,"3,15","3,31"
259,5,KOLENDRA ŚWIEŻA STYROPIAN OP 20 SZT ES,,szt.,HISZPANIA,5%,"2,70","2,84"
260,6,KONCENTRAT BURACZANY SŁOIK ''KOSZ NATURY'' PL,,SZT,POLSKA,5%,"7,20","7,56"
261,7,KONFITURA 450 G PL,,SZT.,POLSKA ,5%,"13,90","14,60"
262,8,"KORECZKI ZAKĄSKOWE SŁOIK ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"7,20","7,56"
263,9,KOŹLARZ SUSZ KRAJANKA 20 G SZT PL,,szt.,POLSKA,5%,"4,45","4,68"
264,10,MIÓD POLSKI 1 KG PL,,SZT,POLSKA ,5%,"32,80","34,44"
265,11,MIÓD PROPOLISOWY 815 G PL,,SZT.,POLSKA ,5%,"32,40","34,02"
266,13,MORELA SUSZONA BIAŁE OP 5 KG PL,,KG,POLSKA ,5%,"29,00","30,45"
267,14,MUSZTARDA RYCERSKA BABUNI SŁOIK DUŻY PL,,SZT,POLSKA,5%,"4,70","4,94"
268,15,MUSZTARDA RYCERSKA BABUNI SŁOIK MAŁY PL,,SZT,POLSKA,5%,"3,90","4,10"
269,16,"OGÓR KONSERWOWY W MUSZTARDZIE ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"10,80","11,34"
270,17,OGÓRECZKI Z DĘBOWEJ BECZKI DROS SŁOIK 720 G PL,,szt.,POLSKA,8%,"8,15","8,81"
271,18,OGÓREK KANAPKOWY DROS SŁOIK 720 G PL,,szt.,POLSKA,8%,"7,25","7,83"
272,19,OGÓREK KASZUBSKI 640 G SMAK TRADYCJI PL,,szt.,POLSKA,5%,"6,70","7,04"
273,20,OGÓREK KISZONY 640 G SMAK TRADYCJI PL,,szt.,POLSKA,5%,"6,60","6,93"
274,21,"OGÓREK KISZONY DOMOWY 830 ML ""KOSZ NATURY'' PL",,szt.,POLSKA,5%,"8,45","8,88"
275,22,OGÓREK KISZONY WITAMINA TARTY 400 G SZT PL,,szt.,POLSKA,5%,"3,70","3,89"
276,23,OGÓREK KISZONY Z BABCINEJ BECZKI SŁOIK PL,,szt.,POLSKA,5%,"8,20","8,61"
277,24,"OGÓREK KONSERWOWY 2,2 L ""GRZEŚKOWIAK"" PL",,szt.,POLSKA,5%,"32,40","34,02"
278,25,"OGÓREK PIEKIELNY 900 G SŁOIK ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"10,80","11,34"
279,26,"OGÓREK SŁODKI 900 G SŁOIK ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"10,80","11,34"
280,27,OGÓRKI KORNISZONKI 640 G SMAK TRADYCJI PL,,szt.,POLSKA,5%,"6,45","6,78"
281,28,OGÓRKI KORNISZONY BABUNI SŁOIK 790 G SZT PL,,szt.,POLSKA,5%,"10,05","10,56"
282,,ORZECH LASKOWY W ŁUPINIE OP 5 KG PL,,KG,POLSKA,5%,"11,90","12,50"
283,,ORZECH WŁOSKI ŁUSKANY KG PL,,KG,POLSKA,5%,"34,95","36,70"
284,,PAPRYKA KOKTAJLOWA 640 G SMAK TRADYCJI SZT PL,,SZT,POLSKA,5%,"8,85","9,30"
285,,PAPRYKA KONSERWOWA 640 G SMAK TRADYCJI PL,,SZT,POLSKA,5%,"6,20","6,51"
286,29,"PATISON SŁOIK "" KOSZ NATURY ''  PL",,szt.,POLSKA,5%,"9,00","9,45"
287,30,PESTKA DYNI ŁUSKANA KG PL,,KG,POLSKA,5%,"19,25","20,22"
288,31,PESTKA DYNI W ŁUPINIE KG PL,,KG,POLSKA,5%,"21,60","22,68"
289,32,PIERZGA SŁOIK 100 G PL ,,SZT,POLSKA ,5%,"29,00","30,45"
290,33,PIKLE SŁOIK 640 G SMAK TRADYCJI PL,,szt.,POLSKA,5%,"7,70","8,09"
291,34,PISTACJE OP 5 KG USA,,KG,USA,5%,"55,25","58,02"
292,38,PODGRZYBEK SUSZ KRAJANKA 20 G SZT PL,,szt.,POLSKA,5%,"5,75","6,04"
293,39,"PRZYSMAK CYGAŃSKI SŁOIK 240 G ""KOSZ NATURY"" PL",,SZT,POLSKA,5%,"6,00","6,30"
294,40,PYŁEK PSZCZELI 200 G PL,,SZT,POLSKA,5%,"16,40","17,22"
295,41,PYŁEK PSZCZELI 450 G PL,,SZT,POLSKA,5%,"32,40","34,02"
296,42,RODZYNKA SUŁTANKA JASNA EXTRA KG IR,,KG,IRAN,5%,"16,80","17,64"
297,44,RODZYNKA SUŁTANKA KG PL,,KG,POLSKA,5%,"13,60","14,28"
298,45,"SAŁATKA  Z PATISONA SŁOIK "" KOSZ NATURY ''  PL",,szt.,POLSKA,5%,"7,20","7,56"
299,47,SAŁATKA FIRMOWA 640 G SŁOIK SMAK TRADYCJI PL,,szt.,POLSKA,5%,"4,80","5,04"
300,48,SAŁATKA Z PATISONA SŁOIK 520 G SMAK TRADYCJI  PL,,szt.,POLSKA,5%,"4,20","4,41"
301,49,"SAŁATKA Z ZIELONEGO OGÓRKA 640 G ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"7,20","7,56"
302,50,"SAŁATKA Z ZIELONEGO POMIDORA 640G ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"7,20","7,56"
303,51,"SMAROWIDŁO Z CZOSN.NIEDŹW ""GÓRALSKIE RARYTASY"" PL ",,SZT,POLSKA,5%,"20,80","21,84"
304,52,SOK MALINOWY 200 ML PL,,szt.,POLSKA,5%,"10,90","11,45"
305,53,SOK Z ALOESU 200 ML PL,,SZT,POLSKA,23%,"7,30","8,98"
306,54,SOK Z ARONII 200 ML PL,,szt.,POLSKA,5%,"6,30","6,62"
307,55,SOK Z CZARNEGO BZU 200 ML PL,,szt.,POLSKA ,5%,"8,30","8,72"
308,56,SOK Z KISZ. BURAKA 250 ML  PL,,szt.,POLSKA,5%,"2,65","2,79"
309,57,SOK Z KISZ. BURAKA 500 ML '' KOSZ NATURY '' PL,,szt.,POLSKA,5%,"5,45","5,73"
310,,SOK Z KISZ. BURAKA 500 ML SMAK TRADYCJI PL,,SZT,POLSKA,5%,"5,30","5,57"
311,58,"SOK Z KISZ. BURAKA 500 ML ""SŁOWIAŃSKIE SKARBY"" PL",,szt.,POLSKA ,5%,"6,85","7,20"
312,59,SOK Z KISZ. KAPUSTY 250 ML PL,,szt.,POLSKA,5%,"2,30","2,42"
313,60,SOK Z KURKUMY 200 ML PL,,szt.,POLSKA,5%,"9,65","10,14"
314,61,SOK Z ROKITNIKA 200 ML PL,,szt.,POLSKA,8%,"7,95","8,59"
315,62,SOK Z ŻURAWINY 200 ML PL,,szt.,POLSKA,8%,"8,85","9,56"
316,63,SOKI ZDROWE MULTI 300 ML PL,,szt.,POLSKA,8%,"5,45","5,89"
317,64,SOS DO KURCZAKA SŁOIK ''KOSZ NATURY'' PL,,SZT,POLSKA,8%,"6,45","6,97"
318,65,SOS NADWARCIAŃSKI SŁOIK ''KOSZ NATURY'' PL,,SZT,POLSKA,8%,"6,45","6,97"
319,67,"SOS PIRACKI 220 G SŁOIK ""KOSZ NATURY"" PL",,SZT,POLSKA,5%,"6,45","6,78"
320,68,"SOS TATARSKI 240 G SŁOIK ""KOSZ NATURY'' PL",,SZT,POLSKA,5%,"6,45","6,78"
321,69,"SOS Z CZOSNKU NIEDŹWIEDZIEGO 220G ""KOSZ NATURY"" PL",,SZT,POLSKA,5%,"6,45","6,78"
322,70,"SYROP CZARNY BEZ 500 ML ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"12,85","13,50"
323,71,"SYROP IMBIROWY 500 ML ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"15,20","15,96"
324,72,"SYROP MALINOWY 500 ML PL ""KOSZ NATURY""",,szt.,POLSKA,5%,"15,20","15,96"
325,73,SYROP MALINOWY BABUNI 1000 ML PL,,szt.,POLSKA,5%,"22,20","23,31"
326,74,"SYROP WIŚNIOWY 500 ML PL ""KOSZ NATURY""",,szt.,POLSKA,5%,"12,85","13,50"
327,75,"SYROP Z ARONI 500 ML ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"12,85","13,50"
328,,SYROP Z OWOCÓW LEŚNYCH 500 ml '' KOSZ NATURY '' PL,,szt.,POLSKA,5%,"12,85","13,50"
329,,ŚLIWKA SUSZONA PRUNES 10 KG CL,,KG,CHILE,5%,"24,05","25,26"
330,,ŚLIWKA WĘDZONA Z PESTKĄ KG PL KLIMEK,,KG,POLSKA,5%,"18,45","19,38"
331,76,ŻUR ŚLĄSKI 500 ML PL,,SZT,POLSKA,5%,"3,05","3,21"
332,77,ŻURAWINA SUSZONA 1KG. USA,,KG,USA,5%,"22,85","24,00"
